,ISBN,title,author,publish_year,image_url,avg_rating,num_of_ratings
711,0316899984,"River, Cross My Heart",Breena Clarke,1999,http://images.amazon.com/images/P/0316899984.01.MZZZZZZZ.jpg,2.4395604395604398,182
712,0064472272,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",Louise Rennison,2001,http://images.amazon.com/images/P/0064472272.01.MZZZZZZZ.jpg,4.118181818181818,110
713,0553583980,True Blue,Luanne Rice,2002,http://images.amazon.com/images/P/0553583980.01.MZZZZZZZ.jpg,1.9787234042553192,94
714,0515121843,Sea Swept (Quinn Brothers (Paperback)),Nora Roberts,2001,http://images.amazon.com/images/P/0515121843.01.MZZZZZZZ.jpg,2.588235294117647,119
715,0312952716,A Simple Plan,Scott Smith,1994,http://images.amazon.com/images/P/0312952716.01.MZZZZZZZ.jpg,2.635294117647059,85
716,0399147195,P Is for Peril (Kinsey Millhone Mysteries (Hardcover)),Sue Grafton,2001,http://images.amazon.com/images/P/0399147195.01.MZZZZZZZ.jpg,3.176470588235294,119
717,0312265840,Seven Up (A Stephanie Plum Novel),Janet Evanovich,2001,http://images.amazon.com/images/P/0312265840.01.MZZZZZZZ.jpg,4.493333333333333,75
718,0743206029,On the Street Where You Live : A Novel,Mary Higgins Clark,2001,http://images.amazon.com/images/P/0743206029.01.MZZZZZZZ.jpg,3.4468085106382977,94
719,0316780375,The Weight of Water : A Novel Tag: Author of Resistance and Strange Fits of Passion,Anita Shreve,1998,http://images.amazon.com/images/P/0316780375.01.MZZZZZZZ.jpg,2.536723163841808,177
720,0743436210,Hearts in Atlantis,Stephen King,2001,http://images.amazon.com/images/P/0743436210.01.MZZZZZZZ.jpg,3.1124260355029585,169
721,0440236738,Gone for Good,HARLAN COBEN,2003,http://images.amazon.com/images/P/0440236738.01.MZZZZZZZ.jpg,2.8210526315789473,95
722,0446604844,Total Control,David Baldacci,1997,http://images.amazon.com/images/P/0446604844.01.MZZZZZZZ.jpg,3.217821782178218,101
723,0380817691,Stalker: A Peter Decker and Rina Lazarus Novel,Faye Kellerman,2001,http://images.amazon.com/images/P/0380817691.01.MZZZZZZZ.jpg,2.8777777777777778,90
724,0553582526,Dust to Dust,TAMI HOAG,2002,http://images.amazon.com/images/P/0553582526.01.MZZZZZZZ.jpg,2.489795918367347,147
725,0451173139,Night over Water,Ken Follett,1992,http://images.amazon.com/images/P/0451173139.01.MZZZZZZZ.jpg,2.6923076923076925,78
726,0553578316,Sticks &amp; Scones,Diane Mott Davidson,2002,http://images.amazon.com/images/P/0553578316.01.MZZZZZZZ.jpg,3.1648351648351647,91
727,0446365386,Gone with the Wind,Margaret Mitchell,1993,http://images.amazon.com/images/P/0446365386.01.MZZZZZZZ.jpg,4.435294117647059,85
728,0425100650,Twilight Eyes,Dean R. Koontz,1995,http://images.amazon.com/images/P/0425100650.01.MZZZZZZZ.jpg,1.5949367088607596,79
729,0373218036,"Truly, Madly Manhattan",Nora Roberts,2003,http://images.amazon.com/images/P/0373218036.01.MZZZZZZZ.jpg,2.3461538461538463,130
730,0553572326,Survival of the Fittest: An Alex Delaware Novel,Jonathan Kellerman,1998,http://images.amazon.com/images/P/0553572326.01.MZZZZZZZ.jpg,2.209090909090909,110
731,0140177396,Of Mice and Men (Penguin Great Books of the 20th Century),John Steinbeck,1993,http://images.amazon.com/images/P/0140177396.01.MZZZZZZZ.jpg,3.743362831858407,113
732,0451186923,The Deep End of the Ocean,Jacquelyn Mitchard,1997,http://images.amazon.com/images/P/0451186923.01.MZZZZZZZ.jpg,1.9662921348314606,89
733,0553280341,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1986,http://images.amazon.com/images/P/0553280341.01.MZZZZZZZ.jpg,2.7584745762711864,236
734,0553280368,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1987,http://images.amazon.com/images/P/0553280368.01.MZZZZZZZ.jpg,2.531073446327684,177
735,0812570944,What Dreams May Come : A Novel,Richard Matheson,1998,http://images.amazon.com/images/P/0812570944.01.MZZZZZZZ.jpg,3.8068181818181817,88
736,0451176464,Gerald's Game,Stephen King,2001,http://images.amazon.com/images/P/0451176464.01.MZZZZZZZ.jpg,3.630434782608696,138
737,0671894455,FORREST GUMP (Movie Tie in),Winston Groom,1994,http://images.amazon.com/images/P/0671894455.01.MZZZZZZZ.jpg,2.65,140
738,0451186362,Rose Madder,Stephen King,2004,http://images.amazon.com/images/P/0451186362.01.MZZZZZZZ.jpg,2.796875,128
739,0345354613,Eaters of the Dead,MICHAEL CRICHTON,1988,http://images.amazon.com/images/P/0345354613.01.MZZZZZZZ.jpg,3.1588785046728973,107
740,0441569595,Neuromancer (Remembering Tomorrow),William Gibson,1995,http://images.amazon.com/images/P/0441569595.01.MZZZZZZZ.jpg,3.2737430167597767,179
741,0425147363,Tom Clancy's Op-Center (Tom Clancy's Op Center (Paperback)),Tom Clancy,1995,http://images.amazon.com/images/P/0425147363.01.MZZZZZZZ.jpg,1.4402985074626866,134
742,0671024094,The Coffin Dancer (Lincoln Rhyme Novels (Paperback)),Jeffery Deaver,1999,http://images.amazon.com/images/P/0671024094.01.MZZZZZZZ.jpg,2.640449438202247,89
743,044022425X,Drums of Autumn,DIANA GABALDON,1997,http://images.amazon.com/images/P/044022425X.01.MZZZZZZZ.jpg,4.056338028169014,71
744,0440217563,Voyager,DIANA GABALDON,1994,http://images.amazon.com/images/P/0440217563.01.MZZZZZZZ.jpg,3.9789473684210526,95
745,014023313X,The Stone Diaries,Carol Shields,1995,http://images.amazon.com/images/P/014023313X.01.MZZZZZZZ.jpg,2.43646408839779,181
746,0425141233,Winter Prey,John Sandford,2004,http://images.amazon.com/images/P/0425141233.01.MZZZZZZZ.jpg,2.6582278481012658,79
747,0440207622,Daddy,DANIELLE STEEL,1990,http://images.amazon.com/images/P/0440207622.01.MZZZZZZZ.jpg,1.6823529411764706,85
748,0375506039,Open House,Elizabeth Berg,2000,http://images.amazon.com/images/P/0375506039.01.MZZZZZZZ.jpg,3.221311475409836,122
749,0345453816,Killjoy,Julie Garwood,2003,http://images.amazon.com/images/P/0345453816.01.MZZZZZZZ.jpg,3.066666666666667,75
750,0671729411,Flowers In The Attic (Dollanganger),V.C. Andrews,1990,http://images.amazon.com/images/P/0671729411.01.MZZZZZZZ.jpg,4.04054054054054,74
751,0316788228,The Pilot's Wife,Anita Shreve,2001,http://images.amazon.com/images/P/0316788228.01.MZZZZZZZ.jpg,3.4434782608695653,115
752,0441172717,Dune (Remembering Tomorrow),Frank Herbert,1996,http://images.amazon.com/images/P/0441172717.01.MZZZZZZZ.jpg,4.609589041095891,146
753,0743417682,From a Buick 8,Stephen King,2003,http://images.amazon.com/images/P/0743417682.01.MZZZZZZZ.jpg,3.303370786516854,89
754,0553571885,A Thin Dark Line (Mysteries &amp; Horror),TAMI HOAG,1998,http://images.amazon.com/images/P/0553571885.01.MZZZZZZZ.jpg,2.214814814814815,135
755,034538430X,TickTock,Dean R. Koontz,1997,http://images.amazon.com/images/P/034538430X.01.MZZZZZZZ.jpg,1.7934782608695652,92
756,0553576801,The Perfect Husband,LISA GARDNER,1997,http://images.amazon.com/images/P/0553576801.01.MZZZZZZZ.jpg,2.952830188679245,106
757,0553285785,Public Secrets,Nora Roberts,1990,http://images.amazon.com/images/P/0553285785.01.MZZZZZZZ.jpg,1.4545454545454546,77
758,0373484410,Time And Again,Nora Roberts,2001,http://images.amazon.com/images/P/0373484410.01.MZZZZZZZ.jpg,2.5851063829787235,94
759,0553578022,The Face of Deception,Iris Johansen,1999,http://images.amazon.com/images/P/0553578022.01.MZZZZZZZ.jpg,3.058333333333333,120
760,0449219364,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1991,http://images.amazon.com/images/P/0449219364.01.MZZZZZZZ.jpg,2.807017543859649,171
761,0743227441,The Other Boleyn Girl,Philippa Gregory,2002,http://images.amazon.com/images/P/0743227441.01.MZZZZZZZ.jpg,4.756410256410256,156
762,0345433491,Hanna's Daughters (Ballantine Reader's Circle),Marianne Fredriksson,1999,http://images.amazon.com/images/P/0345433491.01.MZZZZZZZ.jpg,3.0933333333333333,75
763,1558743316,A 2nd Helping of Chicken Soup for the Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1994,http://images.amazon.com/images/P/1558743316.01.MZZZZZZZ.jpg,2.689189189189189,74
764,0553275976,The Bonfire of the Vanities,Tom Wolfe,1988,http://images.amazon.com/images/P/0553275976.01.MZZZZZZZ.jpg,2.142857142857143,189
765,0140092323,Lake Wobegon days,Garrison Keillor,1986,http://images.amazon.com/images/P/0140092323.01.MZZZZZZZ.jpg,1.91,100
766,0440225817,Acts of Malice,Perri O'Shaughnessy,2000,http://images.amazon.com/images/P/0440225817.01.MZZZZZZZ.jpg,2.788732394366197,71
767,0553578308,Tough Cookie,Diane Mott Davidson,2001,http://images.amazon.com/images/P/0553578308.01.MZZZZZZZ.jpg,2.5681818181818183,88
768,0425192733,Portrait of a Killer: Jack the Ripper-- Case Closed (Berkley True Crime),Patricia Cornwell,2003,http://images.amazon.com/images/P/0425192733.01.MZZZZZZZ.jpg,1.9803921568627452,102
769,0553575104,In Pursuit of the Proper Sinner,Elizabeth George,2000,http://images.amazon.com/images/P/0553575104.01.MZZZZZZZ.jpg,1.8481012658227849,79
770,0767915054,A Girl Named Zippy: Growing Up Small in Mooreland Indiana (Today Show Book Club #3),HAVEN KIMMEL,2002,http://images.amazon.com/images/P/0767915054.01.MZZZZZZZ.jpg,2.480769230769231,104
771,0452284449,The Virgin Blue,Tracy Chevalier,2003,http://images.amazon.com/images/P/0452284449.01.MZZZZZZZ.jpg,3.300751879699248,133
772,0446610542,The Bachelor (Warner Books Contemporary Romance),Carly Phillips,2002,http://images.amazon.com/images/P/0446610542.01.MZZZZZZZ.jpg,2.622950819672131,122
773,0425132951,The House of Thunder,Dean R. Koontz,1993,http://images.amazon.com/images/P/0425132951.01.MZZZZZZZ.jpg,1.8018867924528301,106
774,0451188454,The Bone Collector (Lincoln Rhyme Novels (Paperback)),Jeff Deaver,2004,http://images.amazon.com/images/P/0451188454.01.MZZZZZZZ.jpg,3.1363636363636362,110
775,1558745718,Chicken Soup for the Pet Lover's Soul (Chicken Soup for the Soul),Jack Canfield,1998,http://images.amazon.com/images/P/1558745718.01.MZZZZZZZ.jpg,3.877551020408163,98
776,0345413881,Dr. Death (Alex Delaware Novels (Paperback)),Jonathan Kellerman,2001,http://images.amazon.com/images/P/0345413881.01.MZZZZZZZ.jpg,2.759259259259259,108
777,0553289691,SKINNY LEGS AND ALL,TOM ROBBINS,1991,http://images.amazon.com/images/P/0553289691.01.MZZZZZZZ.jpg,3.9220779220779223,77
778,0812550757,Speaker for the Dead (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,http://images.amazon.com/images/P/0812550757.01.MZZZZZZZ.jpg,3.081081081081081,74
779,0679721886,The Woman Warrior : Memoirs of a Girlhood Among Ghosts,MAXINE HONG KINGSTON,1989,http://images.amazon.com/images/P/0679721886.01.MZZZZZZZ.jpg,2.591549295774648,71
780,0312986343,Visions of Sugar Plums: A Stephanie Plum Holiday Novel,Janet Evanovich,2004,http://images.amazon.com/images/P/0312986343.01.MZZZZZZZ.jpg,2.9583333333333335,96
781,0446530077,Find Me,Rosie O'Donnell,2002,http://images.amazon.com/images/P/0446530077.01.MZZZZZZZ.jpg,3.211764705882353,85
782,0451170385,Four Past Midnight,Stephen King,2001,http://images.amazon.com/images/P/0451170385.01.MZZZZZZZ.jpg,2.970873786407767,103
783,0425151875,Tom Clancy's Op-Center: Games of State (Tom Clancy's Op Center (Paperback)),Tom Clancy,1996,http://images.amazon.com/images/P/0425151875.01.MZZZZZZZ.jpg,1.7553191489361701,94
784,006016848X,"Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Your Relationships",John Gray,1992,http://images.amazon.com/images/P/006016848X.01.MZZZZZZZ.jpg,2.693877551020408,147
785,0671727583,Smart Women,Judy Blume,1990,http://images.amazon.com/images/P/0671727583.01.MZZZZZZZ.jpg,2.01010101010101,99
786,0515133302,Hemlock Bay,Catherine Coulter,2002,http://images.amazon.com/images/P/0515133302.01.MZZZZZZZ.jpg,2.5137614678899083,109
787,042510107X,Red Storm Rising,Tom Clancy,1997,http://images.amazon.com/images/P/042510107X.01.MZZZZZZZ.jpg,2.2091503267973858,153
788,0312966806,Tell Me Lies (Tell Me Lies),Jennifer Crusie,1999,http://images.amazon.com/images/P/0312966806.01.MZZZZZZZ.jpg,1.96,100
789,0451204530,Code to Zero,Ken Follett,2001,http://images.amazon.com/images/P/0451204530.01.MZZZZZZZ.jpg,3.1743119266055047,109
790,006098824X,Getting Over It,Anna Maxted,2001,http://images.amazon.com/images/P/006098824X.01.MZZZZZZZ.jpg,2.775,80
791,0446603716,Hide &amp; Seek,James Patterson,1996,http://images.amazon.com/images/P/0446603716.01.MZZZZZZZ.jpg,2.2421875,128
792,0440193613,Wanderlust,Danielle Steel,1987,http://images.amazon.com/images/P/0440193613.01.MZZZZZZZ.jpg,1.7179487179487178,78
793,0373825013,"Whirlwind (Tyler, Book 1)",Nancy Martin,1992,http://images.amazon.com/images/P/0373825013.01.MZZZZZZZ.jpg,1.3364485981308412,107
794,0671880314,Schindler's List,Thomas Keneally,1993,http://images.amazon.com/images/P/0671880314.01.MZZZZZZZ.jpg,2.5126050420168067,119
795,0345452569,A Cold Heart (Alex Delaware Novels (Paperback)),JONATHAN KELLERMAN,2003,http://images.amazon.com/images/P/0345452569.01.MZZZZZZZ.jpg,2.5180722891566263,83
796,0385502532,Drowning Ruth,Christina Schwarz,2000,http://images.amazon.com/images/P/0385502532.01.MZZZZZZZ.jpg,2.9147286821705425,129
797,0553263226,The Bourne Supremacy,Robert Ludlum,1987,http://images.amazon.com/images/P/0553263226.01.MZZZZZZZ.jpg,2.1145833333333335,96
798,0373218397,Summer Pleasures,Nora Roberts,2002,http://images.amazon.com/images/P/0373218397.01.MZZZZZZZ.jpg,2.546153846153846,130
799,0375414053,"I Don't Know How She Does It: The Life of Kate Reddy, Working Mother",Allison Pearson,2002,http://images.amazon.com/images/P/0375414053.01.MZZZZZZZ.jpg,3.1219512195121952,82
800,0440222842,Five Days in Paris,DANIELLE STEEL,1997,http://images.amazon.com/images/P/0440222842.01.MZZZZZZZ.jpg,2.0136986301369864,73
801,0679433740,Paradise,Toni Morrison,1998,http://images.amazon.com/images/P/0679433740.01.MZZZZZZZ.jpg,1.3766233766233766,77
802,0375703063,A Virtuous Woman (Oprah's Book Club (Paperback)),Kaye Gibbons,1997,http://images.amazon.com/images/P/0375703063.01.MZZZZZZZ.jpg,2.3841463414634148,164
803,0156005891,Eden Close,Anita Shreve,1998,http://images.amazon.com/images/P/0156005891.01.MZZZZZZZ.jpg,3.4342105263157894,76
804,0446360589,The Burden of Proof,Scott Turow,1991,http://images.amazon.com/images/P/0446360589.01.MZZZZZZZ.jpg,1.6466666666666667,150
805,0553580221,False Memory,Dean R. Koontz,2000,http://images.amazon.com/images/P/0553580221.01.MZZZZZZZ.jpg,2.7096774193548385,186
806,0064471047,"The Lion, the Witch, and the Wardrobe (The Chronicles of Narnia, Book 2)",C. S. Lewis,1994,http://images.amazon.com/images/P/0064471047.01.MZZZZZZZ.jpg,4.6923076923076925,78
807,0345368754,Foucault's Pendulum,Umberto Eco,1990,http://images.amazon.com/images/P/0345368754.01.MZZZZZZZ.jpg,2.3333333333333335,138
808,0446603929,See How They Run,James Patterson,1997,http://images.amazon.com/images/P/0446603929.01.MZZZZZZZ.jpg,2.018867924528302,106
809,0061099708,Colony,Anne Rivers Siddons,1993,http://images.amazon.com/images/P/0061099708.01.MZZZZZZZ.jpg,1.8082191780821917,73
810,0440220424,Having Our Say : The Delany Sisters' First 100 Years,SARAH L. DELANY,1994,http://images.amazon.com/images/P/0440220424.01.MZZZZZZZ.jpg,3.4285714285714284,77
811,0689817851,Go Ask Alice,Anonymous,1998,http://images.amazon.com/images/P/0689817851.01.MZZZZZZZ.jpg,4.7701149425287355,87
812,0312306326,Visions of Sugar Plums,Janet Evanovich,2002,http://images.amazon.com/images/P/0312306326.01.MZZZZZZZ.jpg,4.378947368421053,95
813,0767916069,Under the Tuscan Sun : At Home in Italy,FRANCES MAYES,2003,http://images.amazon.com/images/P/0767916069.01.MZZZZZZZ.jpg,2.5949367088607596,79
814,0140179836,The Liar's Club: A Memoir,Mary Karr,1998,http://images.amazon.com/images/P/0140179836.01.MZZZZZZZ.jpg,2.8679245283018866,106
815,0553581554,The Killing Game: Only One Can Win...and the Loser Dies,Iris Johansen,2000,http://images.amazon.com/images/P/0553581554.01.MZZZZZZZ.jpg,2.0080645161290325,124
816,0451203593,24 Hours,Greg Iles,2001,http://images.amazon.com/images/P/0451203593.01.MZZZZZZZ.jpg,2.4342105263157894,76
817,0451180232,Nightmares &amp; Dreamscapes,Stephen King,2004,http://images.amazon.com/images/P/0451180232.01.MZZZZZZZ.jpg,3.605769230769231,104
818,0451137965,Thinner,Stephen King,1985,http://images.amazon.com/images/P/0451137965.01.MZZZZZZZ.jpg,3.25,92
819,0425128164,The Voice of the Night,Dean R. Koontz,1996,http://images.amazon.com/images/P/0425128164.01.MZZZZZZZ.jpg,3.1379310344827585,87
820,042510687X,Outbreak,Robin Cook,1991,http://images.amazon.com/images/P/042510687X.01.MZZZZZZZ.jpg,2.0813953488372094,86
821,0671886665,A Cry In The Night,Mary Higgins Clark,1993,http://images.amazon.com/images/P/0671886665.01.MZZZZZZZ.jpg,2.4239130434782608,92
822,0743211375,From a Buick 8 : A Novel,Stephen King,2002,http://images.amazon.com/images/P/0743211375.01.MZZZZZZZ.jpg,3.3076923076923075,130
823,0425130711,Cold Fire,Dean R. Koontz,1996,http://images.amazon.com/images/P/0425130711.01.MZZZZZZZ.jpg,2.2444444444444445,90
824,080411868X,"Welcome to the World, Baby Girl!",Fannie Flagg,1999,http://images.amazon.com/images/P/080411868X.01.MZZZZZZZ.jpg,2.161137440758294,211
825,0425145638,Fatal Cure,Robin Cook,1997,http://images.amazon.com/images/P/0425145638.01.MZZZZZZZ.jpg,1.6736842105263159,95
826,140003065X,A Fine Balance,Rohinton Mistry,2001,http://images.amazon.com/images/P/140003065X.01.MZZZZZZZ.jpg,2.9745222929936306,157
827,0553260960,"The Mammoth Hunters (Auel, Jean M. , Earth's Children.)",Jean M. Auel,1986,http://images.amazon.com/images/P/0553260960.01.MZZZZZZZ.jpg,2.155844155844156,77
828,0671028383,Grave Secrets,Kathy Reichs,2003,http://images.amazon.com/images/P/0671028383.01.MZZZZZZZ.jpg,2.6375,80
829,0671011367,Deja Dead,Kathy Reichs,1998,http://images.amazon.com/images/P/0671011367.01.MZZZZZZZ.jpg,2.839160839160839,143
830,0553569910,The Ugly Duckling,Iris Johansen,1997,http://images.amazon.com/images/P/0553569910.01.MZZZZZZZ.jpg,2.5076923076923077,130
831,0553578685,The Third Victim,LISA GARDNER,2001,http://images.amazon.com/images/P/0553578685.01.MZZZZZZZ.jpg,2.4352941176470586,85
832,0060391626,I Know This Much Is True (Oprah's Book Club),Wally Lamb,1998,http://images.amazon.com/images/P/0060391626.01.MZZZZZZZ.jpg,3.6666666666666665,171
833,044011585X,Crossings,DANIELLE STEEL,1987,http://images.amazon.com/images/P/044011585X.01.MZZZZZZZ.jpg,1.736842105263158,76
834,0440200563,Fine Things,Danielle Steel,1988,http://images.amazon.com/images/P/0440200563.01.MZZZZZZZ.jpg,1.8461538461538463,91
835,0671743058,Boy's Life,Robert McCammon,1992,http://images.amazon.com/images/P/0671743058.01.MZZZZZZZ.jpg,2.6956521739130435,92
836,0743203631,Gap Creek: The Story Of A Marriage,Robert Morgan,2000,http://images.amazon.com/images/P/0743203631.01.MZZZZZZZ.jpg,3.4173228346456694,127
837,0553213172,Anne of the Island,Lucy Maud Montgomery,1983,http://images.amazon.com/images/P/0553213172.01.MZZZZZZZ.jpg,2.5238095238095237,84
838,0515132136,The Jury,Steve Martini,2002,http://images.amazon.com/images/P/0515132136.01.MZZZZZZZ.jpg,2.2857142857142856,84
839,0805036504,N Is for Noose (Kinsey Millhone Mysteries (Hardcover)),Sue Grafton,1998,http://images.amazon.com/images/P/0805036504.01.MZZZZZZZ.jpg,2.935064935064935,77
840,0312974256,Welcome to Temptation,Jennifer Crusie,2001,http://images.amazon.com/images/P/0312974256.01.MZZZZZZZ.jpg,2.174757281553398,103
841,0515128546,Tears of the Moon (Irish Trilogy),Nora Roberts,2000,http://images.amazon.com/images/P/0515128546.01.MZZZZZZZ.jpg,2.981366459627329,161
842,0345422317,The Genesis Code,John Case,1998,http://images.amazon.com/images/P/0345422317.01.MZZZZZZZ.jpg,2.066666666666667,105
843,0786862564,Make the Connection: Ten Steps to a Better Body and a Better Life,Bob Greene,1996,http://images.amazon.com/images/P/0786862564.01.MZZZZZZZ.jpg,2.524390243902439,82
844,0061031992,A Theory of Relativity,Jacquelyn Mitchard,2002,http://images.amazon.com/images/P/0061031992.01.MZZZZZZZ.jpg,1.8133333333333332,75
845,0425104346,Darkfall,Dean R. Koontz,1996,http://images.amazon.com/images/P/0425104346.01.MZZZZZZZ.jpg,2.4210526315789473,76
846,0515130966,Riptide,Catherine Coulter,2001,http://images.amazon.com/images/P/0515130966.01.MZZZZZZZ.jpg,2.2095238095238097,105
847,0449911519,Secret History : A Novel,DONNA TARTT,1996,http://images.amazon.com/images/P/0449911519.01.MZZZZZZZ.jpg,4.732558139534884,86
848,0345298349,Gorky Park,Martin Cruz Smith,1993,http://images.amazon.com/images/P/0345298349.01.MZZZZZZZ.jpg,1.4390243902439024,82
849,1558745157,The Lost Boy: A Foster Child's Search for the Love of a Family,Dave Pelzer,1997,http://images.amazon.com/images/P/1558745157.01.MZZZZZZZ.jpg,3.8523489932885906,149
850,0312955006,The Concrete Blonde (A Harry Bosch Novel),Michael Connelly,1995,http://images.amazon.com/images/P/0312955006.01.MZZZZZZZ.jpg,3.138888888888889,72
851,0316781010,Fortune's Rocks: A Novel,Anita Shreve,1999,http://images.amazon.com/images/P/0316781010.01.MZZZZZZZ.jpg,2.7333333333333334,120
852,0804102988,Sarum: The Novel of England,Edward Rutherford,1992,http://images.amazon.com/images/P/0804102988.01.MZZZZZZZ.jpg,3.2133333333333334,75
853,0345404769,Silent Witness,RICHARD NORTH PATTERSON,1997,http://images.amazon.com/images/P/0345404769.01.MZZZZZZZ.jpg,1.8936170212765957,94
854,0425158594,Demon Seed,Dean R. Koontz,1997,http://images.amazon.com/images/P/0425158594.01.MZZZZZZZ.jpg,2.28,75
855,0440221099,Talk Before Sleep: A Novel,Elizabeth Berg,1995,http://images.amazon.com/images/P/0440221099.01.MZZZZZZZ.jpg,2.4788732394366195,71
856,0671027581,Open Season,Linda Howard,2002,http://images.amazon.com/images/P/0671027581.01.MZZZZZZZ.jpg,3.0,92
857,1573229725,Fingersmith,Sarah Waters,2002,http://images.amazon.com/images/P/1573229725.01.MZZZZZZZ.jpg,2.697674418604651,86
858,0425136981,Shadowfires,Dean R. Koontz,1994,http://images.amazon.com/images/P/0425136981.01.MZZZZZZZ.jpg,2.3,100
859,0440224780,The Ranch,DANIELLE STEEL,1998,http://images.amazon.com/images/P/0440224780.01.MZZZZZZZ.jpg,2.3684210526315788,76
860,0804115761,Thousand Acres,JANE SMILEY,1996,http://images.amazon.com/images/P/0804115761.01.MZZZZZZZ.jpg,1.9913793103448276,116
861,0671867091,Remember Me,Mary Higgins Clark,1995,http://images.amazon.com/images/P/0671867091.01.MZZZZZZZ.jpg,2.2983870967741935,124
862,0425147517,The Key to Midnight,Dean R. Koontz,1995,http://images.amazon.com/images/P/0425147517.01.MZZZZZZZ.jpg,2.066666666666667,105
863,0515130044,The Attorney,Steve Martini,2001,http://images.amazon.com/images/P/0515130044.01.MZZZZZZZ.jpg,2.9367088607594938,79
864,038072118X,Where is Joe Merchant?,Jimmy Buffett,1993,http://images.amazon.com/images/P/038072118X.01.MZZZZZZZ.jpg,2.1232876712328768,73
865,0553576798,The Other Daughter,LISA GARDNER,1999,http://images.amazon.com/images/P/0553576798.01.MZZZZZZZ.jpg,2.9240506329113924,79
866,0380710722,It's Always Something,Gilda Radner,1990,http://images.amazon.com/images/P/0380710722.01.MZZZZZZZ.jpg,1.8222222222222222,90
867,0446611476,Stone Kiss,Faye Kellerman,2003,http://images.amazon.com/images/P/0446611476.01.MZZZZZZZ.jpg,1.9230769230769231,78
868,0786867647,Lucky Man: A Memoir,Michael J. Fox,2002,http://images.amazon.com/images/P/0786867647.01.MZZZZZZZ.jpg,3.8489208633093526,139
869,0345445848,Big Cherry Holler: A Big Stone Gap Novel (Ballantine Reader's Circle),Adriana Trigiani,2002,http://images.amazon.com/images/P/0345445848.01.MZZZZZZZ.jpg,3.5784313725490198,102
870,0440176484,Secrets,DANIELLE STEEL,1986,http://images.amazon.com/images/P/0440176484.01.MZZZZZZZ.jpg,1.6808510638297873,94
871,0440236053,Writ of Execution,Perri O'Shaughnessy,2002,http://images.amazon.com/images/P/0440236053.01.MZZZZZZZ.jpg,3.011904761904762,84
872,038542017X,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies",LAURA ESQUIVEL,1995,http://images.amazon.com/images/P/038542017X.01.MZZZZZZZ.jpg,3.71900826446281,121
873,0446350109,Windmills of the Gods,Sidney Sheldon,1987,http://images.amazon.com/images/P/0446350109.01.MZZZZZZZ.jpg,1.8591549295774648,71
874,0515113328,The Cat Who Went into the Closet,Lilian Jackson Braun,1995,http://images.amazon.com/images/P/0515113328.01.MZZZZZZZ.jpg,1.1944444444444444,72
875,0515132268,The Cat Who Smelled a Rat (Cat Who... (Paperback)),Lilian Jackson Braun,2002,http://images.amazon.com/images/P/0515132268.01.MZZZZZZZ.jpg,2.6962025316455698,79
876,0061097101,The Saving Graces: A Novel,Patricia Gaffney,2000,http://images.amazon.com/images/P/0061097101.01.MZZZZZZZ.jpg,2.835616438356164,219
877,0425155404,Invasion,Robin Cook,1997,http://images.amazon.com/images/P/0425155404.01.MZZZZZZZ.jpg,2.3727272727272726,110
878,0446678457,Cane River (Oprah's Book Club (Paperback)),Lalita Tademy,2002,http://images.amazon.com/images/P/0446678457.01.MZZZZZZZ.jpg,3.3972602739726026,73
879,0440178002,Shogun,JAMES CLAVELL,1986,http://images.amazon.com/images/P/0440178002.01.MZZZZZZZ.jpg,2.7560975609756095,82
880,0767905202,Mr. Maybe,Jane Green,2002,http://images.amazon.com/images/P/0767905202.01.MZZZZZZZ.jpg,3.1931818181818183,88
881,0688170528,The Pact: A Love Story,Jodi Picoult,1999,http://images.amazon.com/images/P/0688170528.01.MZZZZZZZ.jpg,4.253012048192771,83
882,0743225082,Man and Boy: A Novel,Tony Parsons,2002,http://images.amazon.com/images/P/0743225082.01.MZZZZZZZ.jpg,3.7027027027027026,74
883,0060740450,One Hundred Years of Solitude (Oprah's Book Club),Gabriel Garcia Marquez,2004,http://images.amazon.com/images/P/0060740450.01.MZZZZZZZ.jpg,2.148936170212766,94
884,1551660717,Forbidden Fruit,Erica Spindler,1996,http://images.amazon.com/images/P/1551660717.01.MZZZZZZZ.jpg,1.8333333333333333,72
885,0449910237,Moo,Jane Smiley,1996,http://images.amazon.com/images/P/0449910237.01.MZZZZZZZ.jpg,1.8058252427184467,103
886,0425150143,Tom Clancy's Op-Center: Mirror Image (Tom Clancy's Op Center (Paperback)),Tom Clancy,1995,http://images.amazon.com/images/P/0425150143.01.MZZZZZZZ.jpg,1.679245283018868,106
887,0061096113,Mistaken Identity,Lisa Scottoline,2000,http://images.amazon.com/images/P/0061096113.01.MZZZZZZZ.jpg,2.4578313253012047,83
